latitude,longitude
38.1613995,-85.8448077
38.1473340,-85.6744109
38.1419545,-85.6224339
38.2222484,-85.6887217
38.1601188,-85.7083142
38.2329321,-85.5744426
38.3273518,-85.5619561
38.2013492,-85.8102031
38.1695847,-85.8306138
38.1108342,-85.8533621
38.2386777,-85.8005492
38.1851401,-85.7744294
38.1998357,-85.7134689
38.2572638,-85.6522360
38.1379086,-85.6121058
38.1310274,-85.6159435
38.1482651,-85.6025700
38.0962752,-85.6464988
38.1743210,-85.6650880
38.2260184,-85.7087997
38.2376436,-85.7825003
38.2268857,-85.6924035
38.2137554,-85.7912932
38.2097071,-85.7355171
38.1264573,-85.8444350
38.1766974,-85.8590237
38.1803774,-85.8616307
38.2283838,-85.5378672
38.1213096,-85.6000619
38.1313287,-85.6055325
38.2480657,-85.7784436
38.1843508,-85.8036072
38.1341977,-85.8553970
38.1368982,-85.6334372
38.2010012,-85.8287817
38.1729568,-85.8148906
38.2091371,-85.6815447
38.2260465,-85.7012476
38.2092544,-85.8169388
38.1889227,-85.8555552
38.1729901,-85.8343047
38.2585346,-85.7159780
38.1973332,-85.7613140
38.2176015,-85.7450492
38.2505405,-85.5960403
38.1463512,-85.6074978
38.1590006,-85.6400981
38.1012821,-85.8341217
38.1520216,-85.8274923
38.1135359,-85.5748786
38.2202922,-85.6873471
38.2556066,-85.7140973
38.1744692,-85.8002405
38.2648468,-85.7853783
38.2208063,-85.7444542
38.2421110,-85.7296179
38.1790248,-85.7119766
38.2393321,-85.6474728
38.1022954,-85.5231268
38.2644517,-85.7869444
38.1409204,-85.6818961
38.2235940,-85.7092794
38.3157552,-85.5406318
38.1912872,-85.6222576
38.2684495,-85.4341064
38.1553589,-85.6013594
38.1749511,-85.5182945
38.2173777,-85.7309405
38.1898684,-85.8765071
38.0913372,-85.6458121
38.1389791,-85.7680499
38.2232746,-85.4781793
38.3046034,-85.5120455
38.2638768,-85.6451420
38.1407636,-85.6605626
38.1853579,-85.7738264
38.2017717,-85.8434375
38.1683899,-85.8526832
38.0944156,-85.8570712
38.2053229,-85.6641842
38.2362719,-85.7135218
38.2681955,-85.8171906
38.2130722,-85.7345860
38.1457128,-85.8468260
38.1628502,-85.8448286
38.1681385,-85.6725656
38.1688651,-85.6730977
38.1326651,-85.6162028
38.2286315,-85.7018511
38.2009345,-85.6285192
38.2162120,-85.6351362
38.2676261,-85.4331281
38.1230305,-85.8429645
38.1336986,-85.6772016
38.2161769,-85.6371897
38.1218018,-85.7425561
38.2187448,-85.7401839
38.1464979,-85.5777660
38.1661766,-85.8604606
38.1827348,-85.8134751
38.1914897,-85.6214645
38.1354752,-85.6258635
38.1524759,-85.5988156
38.2326245,-85.7869924
38.2653970,-85.8213822
38.2174073,-85.6484131
38.2397432,-85.6605317
38.1955101,-85.6437292
38.1022798,-85.8122503
38.2081183,-85.8223308
38.1700594,-85.8769032
38.2193307,-85.6931573
38.2385110,-85.7891939
38.0937509,-85.8615492
38.0560489,-85.8775638
38.2373792,-85.7314762
38.2669040,-85.7877605
38.1754498,-85.8159215
38.2177164,-85.7429838
38.2383965,-85.7344942
38.2457743,-85.5831059
38.1359502,-85.6472048
38.1516497,-85.6257100
38.0921174,-85.8629192
38.1955185,-85.7846571
38.2015652,-85.7143312
38.2278942,-85.7856792
38.1143760,-85.8703942
38.3194122,-85.5440874
38.2295820,-85.7000905
38.1736143,-85.8388072
38.1736453,-85.8391671
38.1611607,-85.8536230
38.2670030,-85.5920678
38.1804668,-85.7928604
38.2240252,-85.6502872
38.1547050,-85.8745628
38.3018975,-85.5670944
38.1333923,-85.8631059
38.1788240,-85.7109875
38.2311809,-85.7153046
38.2655091,-85.8176821
38.2546133,-85.7130207
38.2470175,-85.7787236
38.2586907,-85.7152689
38.1590253,-85.6134183
38.2235242,-85.6980675
38.0890333,-85.5658288
38.1298570,-85.6254613
38.1732558,-85.5328413
38.2288269,-85.7935802
38.2310136,-85.7944183
38.1522638,-85.6083300
38.3021469,-85.5685125
38.0714998,-85.8865127
38.0756870,-85.8759404
38.1194503,-85.8578671
38.2017513,-85.6465048
38.2372314,-85.7279555
38.2588280,-85.7863891
38.2699790,-85.7932898
38.2505239,-85.6611834
38.3220327,-85.6065004
38.1125741,-85.7623290
38.1137143,-85.7625342
38.1121592,-85.8879664
38.1660202,-85.6760349
38.1860271,-85.8571398
38.1844228,-85.7757049
38.1127244,-85.7636560
38.1319732,-85.6726259
38.2386389,-85.7959628
38.1444054,-85.8515669
38.2260365,-85.6989187
38.2239968,-85.7475756
38.2646300,-85.7778652
38.2304673,-85.7898299
38.2440004,-85.7589611
38.2236716,-85.7248197
38.1128544,-85.8120442
38.1780997,-85.7144295
38.1013943,-85.8791327
38.1651439,-85.5746515
38.2709540,-85.4388969
38.2364714,-85.7921853
38.2230905,-85.6933016
38.2055375,-85.7824210
38.1535589,-85.6619155
38.2221607,-85.7001147
38.1936280,-85.7806196
38.2117094,-85.7446086
38.2390548,-85.7402766
38.1894693,-85.7159813
38.1551160,-85.6208822
38.2490325,-85.6829980
38.1508363,-85.6093622
38.1394522,-85.8692485
38.3218512,-85.6062870
38.1355774,-85.5446026
38.3232827,-85.5635830
38.2347313,-85.7713706
38.2334690,-85.7886548
38.2525076,-85.6633760
38.1524751,-85.7795547
38.2400875,-85.7142929
38.1249478,-85.7419110
38.2387947,-85.7228825
38.2004449,-85.6086792
38.1509071,-85.7959816
38.0940919,-85.7452876
38.2034845,-85.8209458
38.0887879,-85.8723084
38.2820382,-85.4710140
38.2244836,-85.7086797
38.1203718,-85.7556139
38.2638102,-85.7922312
38.2445738,-85.5830712
38.3014001,-85.5679907
38.1392988,-85.8575456
38.2342965,-85.7107496
38.2598938,-85.7909050
38.2673129,-85.6671890
38.1749739,-85.5175792
38.2337295,-85.7263618
38.1924364,-85.6110628
38.1738500,-85.6639638
38.2211216,-85.6641384
38.2323413,-85.7943477
38.1466206,-85.6159766
38.1241770,-85.8702071
38.3223395,-85.5340858
38.3011277,-85.5678621
38.2416956,-85.6417939
38.1715676,-85.6920396
38.0706994,-85.8764643
38.1356384,-85.6358907
38.1572946,-85.7593306
38.1985802,-85.7921134
38.1827979,-85.5681606
38.1490029,-85.6094518
38.1017758,-85.6755989
38.2466543,-85.6554165
38.2217951,-85.8046324
38.2218424,-85.7015744
38.2580674,-85.7162377
38.2585093,-85.7010844
38.1676949,-85.7683137
38.2215908,-85.6718141
38.3141231,-85.5504972
38.2005266,-85.7176591
38.2357998,-85.7828396
38.2383712,-85.7798006
38.2403280,-85.7792571
38.2657764,-85.8274426
38.3053845,-85.5097114
38.1476223,-85.8400835
38.1435395,-85.6617988
38.2433527,-85.7899015
38.2025808,-85.6392816
38.1445330,-85.6686385
38.2281185,-85.7245988
38.0570214,-85.8980525
38.1474570,-85.6261606
38.2502764,-85.6356339
38.2808254,-85.5844712
38.2729090,-85.7958107
38.1888286,-85.7578153
38.2254951,-85.8146735
38.1047661,-85.6671225
38.2554793,-85.6398669
38.0890408,-85.6517274
38.1192831,-85.8639490
38.2703984,-85.5983744
38.2064876,-85.7306355
38.2063753,-85.6810635
38.2626618,-85.7009109
38.1476288,-85.7859533
38.0870251,-85.8646407
38.1874096,-85.8406249
38.2336730,-85.7364311
38.1174064,-85.8110173
38.2640644,-85.4376117
38.3083917,-85.6139476
38.2345196,-85.5689254
38.0989135,-85.8558112
38.2368719,-85.7146764
38.2268962,-85.6949617
38.1611509,-85.7689654
38.1377092,-85.6935590
38.2200889,-85.6780839
38.0717197,-85.8790029
38.0643586,-85.8800084
38.0608770,-85.8925540
38.1651001,-85.7106217
38.1103389,-85.8124077
38.2738142,-85.6314049
38.1476828,-85.6719094
38.2339416,-85.7039197
38.2273556,-85.7072668
38.2181186,-85.6625004
38.1744218,-85.8294704
38.1321202,-85.5932198
38.2456410,-85.6535743
38.1749552,-85.5439739
38.2438279,-85.7332845
38.2637081,-85.7840140
38.1613408,-85.7620232
38.2187217,-85.6481855
38.2370615,-85.7355668
38.2359936,-85.7806104
38.2620909,-85.6012214
38.2089621,-85.8237883
38.2249751,-85.7022454
38.1661912,-85.8639984
38.2087072,-85.7260631
38.1865560,-85.5731844
38.1824240,-85.7605217
38.2414029,-85.7845175
38.2318084,-85.5759258
38.2489516,-85.5907613
38.2292464,-85.7543273
38.1236213,-85.8628354
38.2433130,-85.7824118
38.2377900,-85.7924074
38.2260877,-85.8171240
38.1464929,-85.8473909
38.3023112,-85.5127033
38.1444975,-85.7933423
38.1602893,-85.8574153
38.1041659,-85.8554931
38.1980643,-85.7653114
38.2202598,-85.7904782
38.1704460,-85.8227521
38.1222474,-85.7396445
38.0920821,-85.8516036
38.1874847,-85.7723804
38.2245495,-85.6513026
38.1962603,-85.6426239
38.2423237,-85.7890091
38.2189134,-85.6950762
38.1884775,-85.7161745
38.1952755,-85.8139191
38.2433996,-85.6406134
38.0577100,-85.8813198
38.2767080,-85.6658125
38.2547602,-85.6399494
38.1908316,-85.8246933
38.2345430,-85.7934331
38.1984595,-85.7718198
38.1721751,-85.6375402
38.2207824,-85.7446312
38.1849707,-85.7778520
38.1979332,-85.5969814
38.0799096,-85.6101572
38.1402799,-85.8600507
38.1977456,-85.7165246
38.2664802,-85.8172946
38.1940720,-85.7738420
38.2379861,-85.7857468
38.2541765,-85.6186748
38.2513386,-85.5940987
38.1885876,-85.8148474
38.2411062,-85.7252307
38.1920763,-85.7259929
38.1839100,-85.7740753
38.2074563,-85.6847760
38.2153452,-85.6660423
38.2378582,-85.7176308
38.1042521,-85.7402337
38.2617769,-85.5991330
38.0808420,-85.8658391
38.1913201,-85.7692244
38.2385238,-85.7890853
38.2083297,-85.7202158
38.2310081,-85.7513164
38.2055024,-85.7321120
38.1227354,-85.5609464
38.1635915,-85.8708857
38.1382793,-85.7896335
38.1336085,-85.6785028
38.2004876,-85.8115611
38.2094074,-85.7185877
38.2004609,-85.7821417
38.1245004,-85.7399509
38.0773372,-85.8703385
38.1121151,-85.8552996
38.1320810,-85.6152662
38.1214282,-85.7431694
38.2444504,-85.6902437
38.2218090,-85.6673976
38.1501787,-85.8263867
38.1680159,-85.7673312
38.2246510,-85.6715607
38.1378142,-85.7857251
38.1121706,-85.5800151
38.1467889,-85.5693676
38.0936371,-85.7480493
38.2763942,-85.6541619
38.1223143,-85.7698333
38.1353284,-85.6214500
38.1357979,-85.6438938
38.2492154,-85.7351037
38.1836635,-85.8064588
38.1263861,-85.7402338
38.2168993,-85.7910083
38.1776984,-85.7147255
38.0587749,-85.8774914
38.1677407,-85.8579492
38.1682769,-85.6372843
38.1993432,-85.7619161
38.1723362,-85.6389368
38.1810290,-85.7068949
38.0839171,-85.8699025
38.1017501,-85.5991210
38.1204713,-85.8764771
38.2212423,-85.6767411
38.1790073,-85.5441648
38.1249726,-85.5787053
38.1379117,-85.6876882
38.1948411,-85.6155852
38.0801931,-85.8701003
38.2369641,-85.7132602
38.2317676,-85.5760130
38.1460394,-85.5716518
38.1020913,-85.8358025
38.1459712,-85.6074399
38.2289378,-85.4886234
38.2663701,-85.5941379
38.1917465,-85.7203301
38.1706820,-85.8020158
38.1356683,-85.6038761
38.1485102,-85.6705828
38.1618827,-85.7087044
38.1254160,-85.6335453
38.2310753,-85.7929877
38.3220991,-85.6070997
38.2318441,-85.5759208
38.2210294,-85.7489157
38.3067628,-85.5179723
38.3220505,-85.6074048
38.2526357,-85.8198100
38.2460921,-85.8221159
38.2493862,-85.7272377
38.1856080,-85.7933218
38.2459553,-85.6455504
38.1694877,-85.5740427
38.1048152,-85.8334592
38.2086043,-85.6811022
38.1745842,-85.5745778
38.3237146,-85.5640022
38.3204963,-85.5529819
38.2132035,-85.6269215
38.1308499,-85.6476688
38.2226887,-85.6905172
38.2193024,-85.6896246
38.1723883,-85.7110808
38.2565106,-85.6881480
38.1169400,-85.8100022
38.1540324,-85.6282805
38.2000477,-85.7621417
38.1788730,-85.6743143
38.1959220,-85.7761129
38.1890189,-85.7877122
38.2095984,-85.4395732
38.2242837,-85.6860857
38.2192707,-85.6623596
38.1621019,-85.6094563
38.2398687,-85.7244311
38.1546121,-85.8727942
38.1963650,-85.7261587
38.2630604,-85.7061643
38.0573405,-85.8956981
38.2644836,-85.7865088
38.1931905,-85.7689607
38.2598749,-85.8186956
38.3231342,-85.6086227
38.0763210,-85.8869199
38.2061304,-85.6642443
38.2677805,-85.8248424
38.2508820,-85.6709205
38.2496920,-85.6589954
38.0923170,-85.6466109
38.2219305,-85.8052250
38.2413265,-85.8081867
38.1599847,-85.7074972
38.1955633,-85.8053807
38.2609490,-85.7901885
38.2583764,-85.6504163
38.1488366,-85.5664755
38.2280150,-85.7939233
38.1699430,-85.8561902
38.1519949,-85.8660445
38.2748322,-85.6515097
38.1677316,-85.7699808
38.1679524,-85.5336554
38.1363278,-85.6532584
38.2171438,-85.6677108
38.1665790,-85.6751432
38.1348592,-85.5684554
38.1956415,-85.8139108
38.1093377,-85.8687826
38.2612232,-85.7909127
38.1268436,-85.7427282
38.1818430,-85.8530411
38.1536827,-85.6287604
38.1104184,-85.8136608
38.1113661,-85.8115034
38.1341284,-85.6370576
38.1854047,-85.5748075
38.0898775,-85.6429475
38.3038788,-85.6201323
38.2223445,-85.6641143
38.1958948,-85.7157042
38.2105250,-85.4376899
38.2620592,-85.6485075
38.0865993,-85.6624271
38.1428115,-85.6887166
38.1959868,-85.7749636
38.2352144,-85.7922491
38.1647174,-85.8458462
38.2148773,-85.6242894
38.1761318,-85.6056429
38.1213948,-85.6807878
38.1531269,-85.5502779
38.1101569,-85.8590461
38.2560647,-85.7038406
38.1835726,-85.5967387
38.2185737,-85.6764833
38.1476171,-85.7762504
38.1891067,-85.7818589
38.2556440,-85.6398326
38.2955180,-85.5970216
38.1766366,-85.5914777
38.3222182,-85.6095263
38.1841468,-85.8520450
38.1702517,-85.5751589
38.0711174,-85.8772493
38.1320180,-85.5957417
38.2264968,-85.7027502
38.2261462,-85.6435532
38.2136334,-85.7788145
38.1114687,-85.8323804
38.2359305,-85.7344164
38.2611120,-85.7928370
38.2315452,-85.7352251
38.1983894,-85.7291441
38.1341587,-85.6453788
38.1674787,-85.7739435
38.1945613,-85.7744652
38.1247985,-85.7427692
38.2428937,-85.6448343
38.2386276,-85.7787760
38.2407786,-85.7093499
38.1480689,-85.7909019
38.1119098,-85.6598252
38.1253333,-85.8182691
38.1046726,-85.8328061
38.2388069,-85.7111637
38.1013353,-85.8312616
38.1112116,-85.8359087
38.1568319,-85.6432235
38.2637660,-85.7801430
38.1686206,-85.8368295
38.1747385,-85.8371583
38.2231891,-85.8084470
38.2151431,-85.7464537
38.2365010,-85.7229257
38.2025987,-85.8418206
38.1928291,-85.8507904
38.1995861,-85.7913817
38.2439947,-85.7592813
38.1486663,-85.6190528
38.2378776,-85.6477595
38.2710065,-85.7949054
38.1740981,-85.6698751
38.2405939,-85.6440175
38.1365359,-85.6571139
38.0940885,-85.7474065
38.2428583,-85.7288848
38.2044204,-85.8196138
38.1468527,-85.6517505
38.2342941,-85.7363265
38.1031015,-85.8753733
38.2132614,-85.6262516
38.1304288,-85.8628246
38.1278111,-85.5800920
38.2235377,-85.6920063
38.1493446,-85.7917945
38.2192826,-85.6512206
38.3220686,-85.6089487
38.2648362,-85.4341951
38.1968541,-85.7801372
38.1556858,-85.7559681
38.2662295,-85.7973127
38.1714597,-85.8525412
38.3066640,-85.5384844
38.1795305,-85.5406479
38.2919492,-85.5521671
38.0915366,-85.8646791
38.1032153,-85.8777350
38.1471967,-85.8908422
38.1115266,-85.8092574
38.1881888,-85.5721403
38.2323789,-85.5748033
38.1678439,-85.8535991
38.1196208,-85.8655412
38.1406731,-85.7912843
38.1463649,-85.6677270
38.1988924,-85.7114849
38.0876573,-85.6514110
38.2491615,-85.7275805
38.1955748,-85.7730127
38.2041582,-85.8378183
38.2075758,-85.8183280
38.1559149,-85.6002563
38.2748837,-85.6578551
38.1761621,-85.8226133
38.2415822,-85.8055169
38.1959518,-85.6411990
38.1801105,-85.8031873
38.2338668,-85.7314338
38.2077107,-85.8151500
38.1735346,-85.7983945
38.1688595,-85.8357676
38.3224121,-85.6093595
38.2631795,-85.6490503
38.2269143,-85.6788030
38.2451087,-85.8230284
38.1063047,-85.8708058
38.2572987,-85.7017159
38.2000443,-85.7106645
38.1979581,-85.7106261
38.2190524,-85.7490515
38.2210917,-85.6840413
38.2596468,-85.6843430
38.1744342,-85.6773598
38.3049271,-85.6065079
38.1289476,-85.6076407
38.1642050,-85.8707085
38.1790387,-85.7146555
38.2366895,-85.7805820
38.2019311,-85.6362487
38.1879526,-85.7664281
38.2195986,-85.7954807
38.2295582,-85.8024119
38.1663393,-85.5939306
38.2218628,-85.8038676
38.2807872,-85.5828870
38.1616860,-85.8509414
38.2638020,-85.7851363
38.2255989,-85.7114681
38.1835771,-85.5742271
38.1723166,-85.7664855
38.1968717,-85.7742753
38.2185579,-85.7999676
38.1498989,-85.7905733
38.2190880,-85.6882827
38.2072668,-85.6629325
38.2675060,-85.6720513
38.3185137,-85.5491794
38.1685042,-85.8227425
38.2253970,-85.6738791
38.2379186,-85.7165691
38.1620282,-85.6096932
38.2891542,-85.5479827
38.2214894,-85.7423807
38.1770356,-85.6599739
38.1173514,-85.8667716
38.2207425,-85.6649082
38.2108492,-85.7525724
38.2209365,-85.7947885
38.1469567,-85.5824870
38.1763150,-85.5164340
38.0754468,-85.8755285
38.0903068,-85.6542594
38.2193284,-85.7382838
38.1714552,-85.7994700
38.2114290,-85.7452564
38.2627610,-85.8172104
38.0930697,-85.6670746
38.2212799,-85.6563770
38.2284502,-85.7882752
38.2582304,-85.8194376
38.2386583,-85.7826627
38.2212100,-85.7990777
38.2076712,-85.7964296
38.1397675,-85.8804191
38.0896755,-85.8690642
38.1132731,-85.7622526
38.1047985,-85.6095232
38.1946641,-85.7146737
38.2003880,-85.7816599
38.0940953,-85.8645078
38.0911696,-85.6459948
38.1322769,-85.6805212
38.0643080,-85.8979690
38.2274164,-85.6799304
38.1081840,-85.8394637
38.2976628,-85.5665044
38.1503414,-85.8304634
38.2348727,-85.7859839
38.2116908,-85.7364570
38.2473582,-85.6931966
38.2671876,-85.7919476
38.1334744,-85.6342922
38.1213157,-85.7428734
38.2685470,-85.8194821
38.2439771,-85.6315909
38.1122730,-85.8713811
38.0834842,-85.6277535
38.1717693,-85.5771256
38.2371732,-85.4197670
38.2149202,-85.7448365
38.1368221,-85.7968863
38.1310305,-85.7924821
38.2626344,-85.6498083
38.2317125,-85.7355380
38.2463198,-85.6597248
38.0514259,-85.8995335
38.1761382,-85.6773358
38.2453555,-85.5862145
38.2026801,-85.8139257
38.1287614,-85.8567600
38.1297367,-85.6463801
38.0850648,-85.5505519
38.2063447,-85.7212859
38.2682503,-85.7961857
38.1918576,-85.5395671
38.2282488,-85.7948704
38.1802690,-85.7918045
38.1913250,-85.6358298
38.0965834,-85.8830736
38.2208522,-85.8016814
38.1996988,-85.6778447
38.1436970,-85.8652567
38.1292837,-85.6749610
38.0969667,-85.8839553
38.1751641,-85.5988978
38.2689328,-85.5991101
38.1738331,-85.5427950
38.1968339,-85.7817111
38.1252790,-85.7435653
38.2107111,-85.8200930
38.1485126,-85.6146401
38.1917689,-85.7827615
38.3207305,-85.5446275
38.1834085,-85.5734886
38.1812729,-85.5766345
38.1121502,-85.7630099
38.2045233,-85.8338349
38.2332486,-85.7120551
38.2391877,-85.7293577
38.0972281,-85.8834670
38.2595134,-85.6526626
38.1212323,-85.5991007
38.2432618,-85.7804929
38.2291702,-85.6922726
38.2121469,-85.7442408
38.1214713,-85.8736338
38.1595835,-85.7095661
38.3188347,-85.5514339
38.2683014,-85.5962646
38.3031715,-85.5125940
38.2141208,-85.6575729
38.2388868,-85.7871256
38.1735722,-85.8165268
38.1637605,-85.8507457
38.1212396,-85.5989361
38.2289219,-85.7880328
38.2289549,-85.8033834
38.2626358,-85.7844141
38.1183451,-85.6835411
38.1948279,-85.7275195
38.2371416,-85.7392351
38.1167002,-85.8631230
38.1630021,-85.5921549
38.0973184,-85.8837232
38.1837904,-85.5754405
38.1333963,-85.6811312
38.2433822,-85.6375030
38.2272136,-85.7531254
38.0968810,-85.8828037
38.0968067,-85.8825891
38.1464649,-85.5820316
38.2323139,-85.7311984
38.2251346,-85.8026598
38.1851333,-85.7809709
38.1520724,-85.6423420
38.1516111,-85.7699100
38.0959239,-85.6517818
38.2634570,-85.6001805
38.1010791,-85.5818742
38.2524398,-85.7042526
38.2322225,-85.7197664
38.2601249,-85.7855327
38.2495749,-85.7283190
38.2349689,-85.6642852
38.2164013,-85.7432892
38.1957647,-85.6143406
38.2279186,-85.7369353
38.2125175,-85.6589964
38.1495212,-85.5669605
38.2173504,-85.7997582
38.2561327,-85.7018602
38.0605951,-85.8847817
38.2382145,-85.5264408
38.1871439,-85.8454956
38.2594225,-85.7840893
38.0978779,-85.8815802
38.0896381,-85.8852299
38.1176420,-85.8643137
38.2270688,-85.6994250
38.2419074,-85.7890164
38.1627058,-85.7629131
38.2102908,-85.8402605
38.1493892,-85.6184209
38.0992255,-85.8608811
38.1989648,-85.7170429
38.2295646,-85.7117020
38.2107540,-85.7780786
38.1658071,-85.5836860
38.0692783,-85.8873691
38.1907584,-85.8187807
38.1375882,-85.7913532
38.1702226,-85.8566139
38.2026375,-85.7884619
38.1015346,-85.8802663
38.1165904,-85.5848296
38.0957433,-85.8563751
38.1141769,-85.8540102
38.1481952,-85.5655664
38.1751382,-85.8373014
38.2270475,-85.7859002
38.1505164,-85.8283878
38.2120797,-85.6574381
38.0967527,-85.8617690
38.1945849,-85.7766264
38.2393733,-85.6528843
38.1251531,-85.8680293
38.1183686,-85.8139690
38.1351447,-85.7671223
38.2256672,-85.6821933
38.2306974,-85.6808420
38.2617968,-85.6009647
38.1236274,-85.6077118
38.2376154,-85.7366424
38.1281383,-85.8595655
38.1304934,-85.8793311
38.2927833,-85.5789575
38.2840868,-85.5963391
38.2610794,-85.7890209
38.1262241,-85.6706769
38.0978529,-85.8172694
38.2694263,-85.6439697
38.1943142,-85.7260144
38.2512941,-85.6710953
38.2580572,-85.8215986
38.2569186,-85.6861716
38.2015462,-85.7141202
38.1383566,-85.7710483
38.2640789,-85.8248170
38.2042379,-85.6478821
38.1889433,-85.8169194
38.2394414,-85.8125909
38.2641749,-85.8194372
38.2284417,-85.7239390
38.2644310,-85.7836034
38.2857793,-85.4779550
38.2262713,-85.7100347
38.1361609,-85.6336088
38.0577236,-85.8805234
38.2688275,-85.6328615
38.1647045,-85.5827292
38.1587463,-85.6138465
38.2320279,-85.7360084
38.1519473,-85.6274172
38.3210528,-85.6049365
38.2296762,-85.4802816
38.1561002,-85.8718048
38.2260910,-85.6878630
38.2299170,-85.6876576
38.2226413,-85.7103481
38.2024833,-85.6971092
38.2507381,-85.6652653
38.1989037,-85.8323351
38.1236542,-85.8666509
38.2404100,-85.7963971
38.1769932,-85.8157633
38.3078844,-85.6108214
38.0610118,-85.8992401
38.2596756,-85.6208761
38.1442620,-85.8672782
38.2022299,-85.8317885
38.1845405,-85.7756682
38.1941072,-85.7804496
38.3063809,-85.6190412
38.1785145,-85.6373654
38.1328092,-85.5910229
38.1340243,-85.5540976
38.1935988,-85.7842912
38.2344596,-85.7032158
38.2728606,-85.6051393
38.1696958,-85.5824593
38.1477242,-85.8699378
38.0608237,-85.8840261
38.1838201,-85.7787838
38.2153830,-85.6340635
38.1968492,-85.5970721
38.1913314,-85.7689306
38.1470227,-85.6118753
38.1130964,-85.7612440
38.2385843,-85.7332293
38.1096012,-85.7393417
38.3043966,-85.5721980
38.1496915,-85.7656742
38.2219581,-85.6913644
38.1772259,-85.5256422
38.1728628,-85.8826281
38.1296860,-85.8771021
38.0982988,-85.8798124
38.2653914,-85.7886838
38.2465566,-85.7800312
38.2401710,-85.5268138
38.1298650,-85.8553679
38.2489839,-85.6390139
38.1330429,-85.6771109
38.0577821,-85.9005954
38.3219937,-85.6057799
38.0935626,-85.8550585
38.2443441,-85.7944958
38.2929915,-85.5479668
38.0936222,-85.6459193
38.2410508,-85.6441734
38.1915068,-85.6111476
38.2355572,-85.7914411
38.1532288,-85.5633191
38.1014346,-85.8907510
38.2100702,-85.6629226
38.1061583,-85.8709095
38.2386419,-85.7859269
38.1884193,-85.6360054
38.1535447,-85.5636107
38.1172944,-85.5646513
38.2429542,-85.8093987
38.2710281,-85.7923087
38.2230883,-85.7099311
38.2590755,-85.7833305
38.1887017,-85.8210816
38.2166723,-85.7967813
38.2057814,-85.6277715
38.1370865,-85.6039521
38.1523535,-85.5745554
38.3209503,-85.5515913
38.1753537,-85.5887917
38.2190728,-85.7436535
38.2356635,-85.7714145
38.2150802,-85.7329300
38.2230158,-85.6966800
38.2153195,-85.6569016
38.2201281,-85.6696998
38.2373104,-85.6486948
38.1689884,-85.7108147
38.1899694,-85.7858084
38.2678195,-85.6953132
38.1642081,-85.7644037
38.1984250,-85.7706053
38.1651162,-85.8451788
38.2114085,-85.7487942
38.2287605,-85.7969172
38.1534843,-85.6608685
38.1344287,-85.6189652
38.2422402,-85.6407658
38.2088524,-85.8170824
38.1535244,-85.7785108
38.1817688,-85.7888005
38.2935451,-85.5116163
38.3025130,-85.6089664
38.3030181,-85.5127900
38.1774966,-85.7809249
38.2404076,-85.7124547
38.1538586,-85.5640513
38.2065980,-85.7363350
38.2127724,-85.7807713
38.1152801,-85.8627174
38.2067491,-85.7229491
38.1997657,-85.8403486
38.0879668,-85.6508450
38.2690466,-85.6380875
38.2176902,-85.6982506
38.1921769,-85.6392946
38.1934563,-85.7136493
38.1630560,-85.7104198
38.2214870,-85.7460848
38.1018348,-85.6667427
38.2441900,-85.8084824
38.1333019,-85.6157308
38.1976113,-85.7800588
38.2675504,-85.6499505
38.1552449,-85.5569527
38.2440114,-85.4159466
38.2115328,-85.6591835
38.2039923,-85.8087966
38.0900368,-85.8965977
38.2201488,-85.7324003
38.1459365,-85.5769403
38.1691152,-85.5745238
38.2399613,-85.7363038
38.1954882,-85.8768334
38.1931186,-85.8069379
38.1078232,-85.8735657
38.2345443,-85.7817263
38.1743553,-85.6659610
38.1404497,-85.6844262
38.1751184,-85.6639924
38.2078295,-85.6908596
38.2254070,-85.7199164
38.1741465,-85.8789752
38.2900838,-85.5463233
38.1480494,-85.7974003
38.1372826,-85.6478007
38.2144611,-85.7362892
38.2190177,-85.7946320
38.1529194,-85.6201819
38.1944037,-85.8352252
38.3100669,-85.5486870
38.2440317,-85.6630317
38.3029271,-85.5160455
38.1553168,-85.5609155
38.2431662,-85.6910130
38.2151745,-85.6889267
38.1686455,-85.7657754
38.3032832,-85.5106505
38.2405368,-85.4220810
38.2382990,-85.4244358
38.2296422,-85.7241888
38.1265414,-85.5839892
38.0895587,-85.5996648
38.2556745,-85.7156765
38.2543022,-85.8251806
38.1493025,-85.8259730
38.1433164,-85.8587442
38.2102579,-85.8291116
38.2066043,-85.8297374
38.1813479,-85.8557976
38.0902787,-85.5679407
38.2289307,-85.7178496
38.2668534,-85.6710924
38.1716472,-85.8386851
38.1138077,-85.5860765
38.2204298,-85.8026359
38.1774846,-85.8252531
38.0822001,-85.8707226
38.1851944,-85.7659295
38.1881492,-85.7774734
38.2412466,-85.4199044
38.1251409,-85.6852534
38.1427118,-85.7699692
38.2303848,-85.8009515
38.2377755,-85.4229957
38.1478688,-85.7655693
38.2047533,-85.6911197
38.1862333,-85.7640239
38.1535430,-85.5653392
38.0921472,-85.6585484
38.1531057,-85.6632379
38.1210983,-85.7406839
38.2388548,-85.6687422
38.1076396,-85.8364191
38.2432458,-85.7294275
38.1661654,-85.7694728
38.1999362,-85.7303632
38.2634009,-85.6420097
38.1752878,-85.8746044
38.1344282,-85.6194268
38.2409814,-85.7820723
38.2462813,-85.5853091
